RecordID,Season,Team,Conference,NET Rank,BaseScore,BandScore,PUScore,FinalScore,RankOrder,PredictedSeed,q1_quality_score,q2_quality_score,q3_risk_score,q4_risk_score,quality_win_score,ridge_score
2025-26-North Carolina,2025-26,North Carolina,ACC,24,50.19997843427897,0.0,0.0,50.19997843427897,20,20,23.0,15.0,8.0,2.5,44.5,50.19997843427897
2025-26-Houston,2025-26,Houston,Big 12,5,63.07378283630144,0.0,0.0,63.07378283630144,2,2,42.0,24.0,3.0,3.0,64.0,63.07378283630144
2025-26-Western Caro.,2025-26,Western Caro.,SoCon,228,1.6014556553423773,0.0,0.0,1.6014556553423773,209,0,-2.0,-1.0,-6.0,-23.5,4.0,1.6014556553423773
2025-26-Ohio,2025-26,Ohio,MAC,231,1.867539004343726,0.0,0.0,1.867539004343726,207,0,-1.5,-4.0,-13.5,-7.5,4.0,1.867539004343726
2025-26-Rice,2025-26,Rice,American,243,0.4276227012138136,0.0,0.0,0.4276227012138136,221,0,3.5,-4.0,-11.0,-21.0,8.0,0.4276227012138136
2025-26-South Alabama,2025-26,South Alabama,Sun Belt,187,3.661854473755902,0.0,0.0,3.661854473755902,185,0,0.0,1.0,-5.5,-10.5,9.5,3.661854473755902
2025-26-UC San Diego,2025-26,UC San Diego,Big West,124,8.124477931471464,0.0,0.0,8.124477931471464,147,0,-0.5,2.0,-6.0,-6.5,11.5,8.124477931471464
2025-26-Bucknell,2025-26,Bucknell,Patriot,333,-7.324775856996503,0.0,0.0,-7.324775856996503,318,0,-1.5,-1.0,-20.0,-39.0,0.0,-7.324775856996503
2025-26-UNC Asheville,2025-26,UNC Asheville,Big South,239,-2.5605049476751773,0.0,0.0,-2.5605049476751773,255,0,-1.0,-5.0,-12.5,-14.0,0.0,-2.5605049476751773
2025-26-Pacific,2025-26,Pacific,WCC,116,16.205295369099844,0.0,0.0,16.205295369099844,104,0,-3.5,-3.0,-8.5,6.0,4.0,16.205295369099844
2025-26-Wyoming,2025-26,Wyoming,Mountain West,99,18.04519661290434,0.0,0.0,18.04519661290434,95,0,1.0,-2.0,-2.0,6.0,9.5,18.04519661290434
2025-26-Vermont,2025-26,Vermont,America East,227,-2.9217723437410186,0.0,0.0,-2.9217723437410186,259,0,0.0,-1.0,-15.0,-10.0,0.0,-2.9217723437410186
2025-26-Bethune-Cookman,2025-26,Bethune-Cookman,SWAC,261,4.958437958055665,0.0,0.0,4.958437958055665,174,0,-4.0,0.0,1.0,-20.5,1.0,4.958437958055665
2025-26-Santa Clara,2025-26,Santa Clara,WCC,40,32.889837899807425,0.0,0.0,32.889837899807425,47,47,6.0,17.0,8.240000000000009,-0.5,33.0,32.889837899807425
2025-26-Georgia Tech,2025-26,Georgia Tech,ACC,169,16.179855262489745,0.0,0.0,16.179855262489745,106,0,-0.5,-5.0,-11.5,4.5,5.0,16.179855262489745
2025-26-Le Moyne,2025-26,Le Moyne,NEC,290,-8.235491264990095,0.0,0.0,-8.235491264990095,332,0,-0.5,-1.0,-11.5,-33.5,1.0,-8.235491264990095
2025-26-Charleston So.,2025-26,Charleston So.,Big South,242,-6.077419387515434,0.0,0.0,-6.077419387515434,302,0,-0.5,-3.0,-7.0,-31.5,3.0,-6.077419387515434
2025-26-Arizona,2025-26,Arizona,Big 12,3,63.58112299720658,0.0,0.0,63.58112299720658,1,1,57.0,24.0,1.0,3.5,64.0,63.58112299720658
2025-26-Central Mich.,2025-26,Central Mich.,MAC,280,-3.6883151317438134,0.0,0.0,-3.6883151317438134,271,0,-2.0,-3.0,-12.0,-29.5,3.0,-3.6883151317438134
2025-26-Southeastern La.,2025-26,Southeastern La.,Southland,295,-6.25358628948787,0.0,0.0,-6.25358628948787,303,0,-0.5,-7.0,-8.0,-37.0,2.0,-6.25358628948787
2025-26-Norfolk St.,2025-26,Norfolk St.,MEAC,318,-8.33253586042197,0.0,0.0,-8.33253586042197,333,0,-1.0,-1.0,-12.5,-30.5,0.0,-8.33253586042197
2025-26-Oral Roberts,2025-26,Oral Roberts,Summit League,311,-4.848579892611653,0.0,0.0,-4.848579892611653,285,0,-1.5,-4.0,-13.0,-37.5,2.0,-4.848579892611653
2025-26-West Ga.,2025-26,West Ga.,ASUN,298,-3.163910403942296,0.0,0.0,-3.163910403942296,263,0,-1.5,3.0,-10.0,-34.0,2.5,-3.163910403942296
2025-26-Furman,2025-26,Furman,SoCon,186,2.3284641132498862,0.0,0.0,2.3284641132498862,199,0,-0.5,-2.0,-7.5,-9.0,5.0,2.3284641132498862
2025-26-Hawaii,2025-26,Hawaii,Big West,101,10.572364068613428,0.0,0.0,10.572364068613428,129,0,0.0,-4.0,3.0,-1.0,8.0,10.572364068613428
2025-26-UIW,2025-26,UIW,Southland,282,-2.724466479790614,0.0,0.0,-2.724466479790614,256,0,-1.5,-1.0,-6.5,-32.5,3.5,-2.724466479790614
2025-26-Buffalo,2025-26,Buffalo,MAC,195,2.367301927068567,0.0,0.0,2.367301927068567,198,0,-1.0,-1.0,-7.0,-14.5,5.5,2.367301927068567
2025-26-UT Arlington,2025-26,UT Arlington,WAC,161,4.870684745301084,0.0,0.0,4.870684745301084,176,0,-1.0,-1.0,-7.5,-7.0,7.5,4.870684745301084
2025-26-Youngstown St.,2025-26,Youngstown St.,Horizon,219,-7.938202027447041,0.0,0.0,-7.938202027447041,329,0,4.5,-3.0,-15.5,-23.5,6.0,-7.938202027447041
2025-26-East Carolina,2025-26,East Carolina,American,267,2.2397283097652974,0.0,0.0,2.2397283097652974,202,0,-2.0,-1.0,-10.5,-24.5,4.5,2.2397283097652974
2025-26-Portland,2025-26,Portland,WCC,222,3.2928159439826246,0.0,0.0,3.2928159439826246,190,0,2.5,-6.0,-12.5,-4.5,9.0,3.2928159439826246
2025-26-East Texas A&M,2025-26,East Texas A&M,Southland,304,-2.0055546894779823,0.0,0.0,-2.0055546894779823,248,0,-2.0,-4.0,-6.5,-36.0,1.0,-2.0055546894779823
2025-26-South Dakota,2025-26,South Dakota,Summit League,284,-3.540013486292686,0.0,0.0,-3.540013486292686,268,0,-0.5,-5.0,-9.0,-18.0,1.0,-3.540013486292686
2025-26-Presbyterian,2025-26,Presbyterian,Big South,260,-5.451887350869086,0.0,0.0,-5.451887350869086,296,0,-1.0,-3.0,-8.0,-31.0,2.0,-5.451887350869086
2025-26-Loyola Maryland,2025-26,Loyola Maryland,Patriot,328,-11.48453191799809,0.0,0.0,-11.48453191799809,356,0,-0.5,-2.0,-15.0,-39.0,0.0,-11.48453191799809
2025-26-Massachusetts,2025-26,Massachusetts,MAC,201,-0.28593753247495357,0.0,0.0,-0.28593753247495357,229,0,-1.0,5.0,-15.0,-15.5,10.0,-0.28593753247495357
2025-26-Utah St.,2025-26,Utah St.,Mountain West,26,36.306566440964296,0.0,0.0,36.306566440964296,41,41,16.0,24.0,6.5,2.5,47.5,36.306566440964296
2025-26-Stonehill,2025-26,Stonehill,NEC,332,-11.155914783074074,0.0,0.0,-11.155914783074074,354,0,-0.5,-2.0,-10.0,-47.0,0.0,-11.155914783074074
2025-26-Kent St.,2025-26,Kent St.,MAC,140,13.81891989653673,0.0,0.0,13.81891989653673,117,0,-1.0,0.0,1.5,2.0,11.5,13.81891989653673
2025-26-Clemson,2025-26,Clemson,ACC,34,40.34742121488487,0.0,0.0,40.34742121488487,30,30,24.0,17.0,4.0,3.5,45.5,40.34742121488487
2025-26-Alabama St.,2025-26,Alabama St.,SWAC,324,-6.832271835019654,0.0,0.0,-6.832271835019654,309,0,-2.0,0.0,-2.5,-47.0,2.5,-6.832271835019654
2025-26-Northern Colo.,2025-26,Northern Colo.,Big Sky,150,3.712900828788648,0.0,0.0,3.712900828788648,184,0,-0.5,2.0,-8.0,-11.5,9.5,3.712900828788648
2025-26-William & Mary,2025-26,William & Mary,CAA,129,6.385124151147,0.0,0.0,6.385124151147,162,0,-0.5,4.0,-11.0,-6.0,9.0,6.385124151147
2025-26-UIC,2025-26,UIC,MVC,110,6.6524243303505735,0.0,0.0,6.6524243303505735,158,0,3.5,4.0,-11.5,-0.5,17.5,6.6524243303505735
2025-26-Abilene Christian,2025-26,Abilene Christian,WAC,248,-1.6198411516894495,0.0,0.0,-1.6198411516894495,244,0,-1.0,-5.0,-15.5,-15.5,2.0,-1.6198411516894495
2025-26-St. John's (NY),2025-26,St. John's (NY),Big East,15,51.31715367419312,0.0,0.0,51.31715367419312,17,17,20.0,24.0,6.5,1.5,56.5,51.31715367419312
2025-26-Western Ky.,2025-26,Western Ky.,CUSA,160,4.270720954259382,0.0,0.0,4.270720954259382,178,0,-1.0,4.0,-20.5,2.0,7.0,4.270720954259382
2025-26-Kennesaw St.,2025-26,Kennesaw St.,CUSA,155,4.118686784039596,0.0,0.0,4.118686784039596,179,0,-0.5,-3.0,-6.5,-10.0,6.0,4.118686784039596
2025-26-Delaware St.,2025-26,Delaware St.,MEAC,362,-12.779253481387101,0.0,0.0,-12.779253481387101,359,0,-0.5,-3.0,-10.0,-47.0,0.0,-12.779253481387101
2025-26-Niagara,2025-26,Niagara,MAAC,341,-9.541286499454102,0.0,0.0,-9.541286499454102,343,0,-1.0,-1.0,-12.5,-47.0,0.0,-9.541286499454102
2025-26-Hofstra,2025-26,Hofstra,CAA,88,11.414212010808459,0.0,0.0,11.414212010808459,125,0,-0.5,4.0,0.0,-7.0,15.0,11.414212010808459
2025-26-Florida A&M,2025-26,Florida A&M,SWAC,312,-1.165670141549846,0.0,0.0,-1.165670141549846,239,0,-2.0,0.0,-7.5,-29.5,0.0,-1.165670141549846
2025-26-Montana St.,2025-26,Montana St.,Big Sky,128,5.448731485530271,0.0,0.0,5.448731485530271,172,0,-1.5,-1.0,-7.0,-12.5,8.0,5.448731485530271
2025-26-Arkansas St.,2025-26,Arkansas St.,Sun Belt,154,9.002340312309542,0.0,0.0,9.002340312309542,142,0,-1.0,-2.0,6.5,-23.5,9.0,9.002340312309542
2025-26-Stony Brook,2025-26,Stony Brook,CAA,232,-1.234678886496674,0.0,0.0,-1.234678886496674,240,0,-0.5,-3.0,-16.0,-6.5,4.0,-1.234678886496674
2025-26-LIU,2025-26,LIU,NEC,198,6.513758721846383,0.0,0.0,6.513758721846383,160,0,-1.0,-2.0,-6.5,-0.5,1.0,6.513758721846383
2025-26-Arizona St.,2025-26,Arizona St.,Big 12,73,32.27946656294017,0.0,0.0,32.27946656294017,49,49,21.5,9.0,0.5,-2.0,37.0,32.27946656294017
2025-26-Idaho St.,2025-26,Idaho St.,Big Sky,236,-4.8965526244296385,0.0,0.0,-4.8965526244296385,286,0,-1.0,-3.0,-21.0,-17.0,4.0,-4.8965526244296385
2025-26-UNC Greensboro,2025-26,UNC Greensboro,SoCon,292,-7.832733398751827,0.0,0.0,-7.832733398751827,324,0,-0.5,-2.0,-16.5,-30.0,1.0,-7.832733398751827
2025-26-Utah,2025-26,Utah,Big 12,132,20.746127413803528,0.0,0.0,20.746127413803528,89,0,-2.0,0.0,-3.0,-1.5,11.0,20.746127413803528
2025-26-Lafayette,2025-26,Lafayette,Patriot,323,-9.712374445401707,0.0,0.0,-9.712374445401707,345,0,-1.0,-1.0,-14.0,-43.5,1.0,-9.712374445401707
2025-26-Drexel,2025-26,Drexel,CAA,212,-2.930246493344633,0.0,0.0,-2.930246493344633,260,0,0.0,-4.0,-16.0,-10.0,4.0,-2.930246493344633
2025-26-George Washington,2025-26,George Washington,Atlantic 10,91,16.354347840660267,0.0,0.0,16.354347840660267,103,0,2.0,-5.0,2.0,-7.5,11.0,16.354347840660267
2025-26-UTSA,2025-26,UTSA,American,344,-5.16964074935585,0.0,0.0,-5.16964074935585,289,0,-1.5,-5.0,-16.5,-39.0,1.0,-5.16964074935585
2025-26-North Ala.,2025-26,North Ala.,ASUN,338,-13.280779074416515,0.0,0.0,-13.280779074416515,360,0,-0.5,2.0,-14.0,-47.0,3.5,-13.280779074416515
2025-26-South Fla.,2025-26,South Fla.,American,45,27.788758705695052,0.0,0.0,27.788758705695052,65,65,12.0,9.0,2.0,4.5,29.0,27.788758705695052
2025-26-Brown,2025-26,Brown,Ivy League,296,-9.25505330365214,0.0,0.0,-9.25505330365214,341,0,-0.5,-2.0,-22.5,-20.5,0.0,-9.25505330365214
2025-26-Idaho,2025-26,Idaho,Big Sky,144,1.2943105129614452,0.0,0.0,1.2943105129614452,212,0,0.0,-3.0,-11.0,-7.5,9.0,1.2943105129614452
2025-26-Ohio St.,2025-26,Ohio St.,Big Ten,29,41.248248016582124,0.0,0.0,41.248248016582124,26,26,12.5,14.0,6.0,3.0,34.5,41.248248016582124
2025-26-Ga. Southern,2025-26,Ga. Southern,Sun Belt,220,-0.8418432834476661,0.0,0.0,-0.8418432834476661,236,0,-0.5,0.0,-12.5,-25.0,5.0,-0.8418432834476661
2025-26-Indiana,2025-26,Indiana,Big Ten,41,35.083954163906164,0.0,0.0,35.083954163906164,42,42,8.5,5.0,5.0,3.5,24.5,35.083954163906164
2025-26-Saint Joseph's,2025-26,Saint Joseph's,Atlantic 10,121,14.991881850271213,0.0,0.0,14.991881850271213,111,0,-2.0,3.0,4.0,-3.5,14.0,14.991881850271213
2025-26-Monmouth,2025-26,Monmouth,CAA,168,2.6841870205749174,0.0,0.0,2.6841870205749174,194,0,-0.5,-4.0,-2.0,-19.0,8.0,2.6841870205749174
2025-26-Southern U.,2025-26,Southern U.,SWAC,279,-2.3499908676074384,0.0,0.0,-2.3499908676074384,253,0,-2.5,-2.0,-2.5,-29.0,0.0,-2.3499908676074384
2025-26-Louisiana Tech,2025-26,Louisiana Tech,CUSA,209,-3.3983150153100397,0.0,0.0,-3.3983150153100397,266,0,-0.5,2.0,-21.0,-2.0,6.5,-3.3983150153100397
2025-26-Oklahoma St.,2025-26,Oklahoma St.,Big 12,75,33.094760794441,0.0,0.0,33.094760794441,46,46,3.5,21.0,2.0,3.5,30.0,33.094760794441
2025-26-Portland St.,2025-26,Portland St.,Big Sky,146,6.786669398829865,0.0,0.0,6.786669398829865,156,0,-0.5,-3.0,-2.0,-7.5,8.0,6.786669398829865
2025-26-Seattle U,2025-26,Seattle U,WCC,122,14.48756632051683,0.0,0.0,14.48756632051683,112,0,2.0,2.0,-12.0,2.5,9.5,14.48756632051683
2025-26-Butler,2025-26,Butler,Big East,84,24.290840865742126,0.0,0.0,24.290840865742126,76,0,6.0,1.0,1.0,2.5,21.5,24.290840865742126
2025-26-Lamar University,2025-26,Lamar University,Southland,251,-4.6853678838208666,0.0,0.0,-4.6853678838208666,282,0,-1.5,-3.0,-11.5,-27.5,1.0,-4.6853678838208666
2025-26-Michigan St.,2025-26,Michigan St.,Big Ten,11,56.44003987835969,0.0,0.0,56.44003987835969,8,8,37.5,14.0,7.0,2.0,55.5,56.44003987835969
2025-26-Longwood,2025-26,Longwood,Big South,266,-5.251407825173274,0.0,0.0,-5.251407825173274,291,0,-0.5,-3.0,-9.0,-26.0,1.0,-5.251407825173274
2025-26-Mercer,2025-26,Mercer,SoCon,182,5.288395767010652,0.0,0.0,5.288395767010652,173,0,-1.5,-1.0,-10.5,-9.0,2.0,5.288395767010652
2025-26-Rhode Island,2025-26,Rhode Island,Atlantic 10,151,7.786715083970236,0.0,0.0,7.786715083970236,148,0,13.5,-4.0,-8.5,-12.0,18.5,7.786715083970236
2025-26-TCU,2025-26,TCU,Big 12,39,38.72416185194851,0.0,0.0,38.72416185194851,33,33,23.5,19.0,-0.5,-0.5,43.5,38.72416185194851
2025-26-Denver,2025-26,Denver,Summit League,241,-0.3413565192428152,0.0,0.0,-0.3413565192428152,230,0,-1.5,6.0,-5.5,-28.5,9.5,-0.3413565192428152
2025-26-Eastern Ky.,2025-26,Eastern Ky.,ASUN,291,-7.913175173787515,0.0,0.0,-7.913175173787515,328,0,-1.0,-2.0,-16.5,-36.0,1.0,-7.913175173787515
2025-26-McNeese,2025-26,McNeese,Southland,56,19.34321088195749,0.0,0.0,19.34321088195749,92,0,-1.0,4.0,8.0,4.0,13.0,19.34321088195749
2025-26-Cal Poly,2025-26,Cal Poly,Big West,225,-3.401359982834876,0.0,0.0,-3.401359982834876,267,0,-0.5,5.0,-16.0,-21.5,11.5,-3.401359982834876
2025-26-Charlotte,2025-26,Charlotte,American,173,7.589121954781081,0.0,0.0,7.589121954781081,151,0,-3.0,-1.0,-8.5,-2.5,6.5,7.589121954781081
2025-26-Fresno St.,2025-26,Fresno St.,Mountain West,153,9.122096717098128,0.0,0.0,9.122096717098128,141,0,-3.5,-7.0,0.0,-4.5,5.0,9.122096717098128
2025-26-St. Bonaventure,2025-26,St. Bonaventure,Atlantic 10,143,9.23301646698729,0.0,0.0,9.23301646698729,139,0,-2.0,5.0,-7.5,-12.0,12.5,9.23301646698729
2025-26-Western Mich.,2025-26,Western Mich.,MAC,283,-2.9617297598951993,0.0,0.0,-2.9617297598951993,261,0,-2.0,-3.0,-15.5,-20.5,2.0,-2.9617297598951993
2025-26-South Carolina St.,2025-26,South Carolina St.,MEAC,356,-9.11718766813889,0.0,0.0,-9.11718766813889,339,0,-1.5,-2.0,-10.0,-47.0,0.0,-9.11718766813889
2025-26-Southern Miss.,2025-26,Southern Miss.,Sun Belt,214,-0.6257401948685839,0.0,0.0,-0.6257401948685839,233,0,-0.5,-4.0,-13.5,-9.5,4.0,-0.6257401948685839
2025-26-Louisiana,2025-26,Louisiana,Sun Belt,313,-7.896638587750509,0.0,0.0,-7.896638587750509,327,0,-1.5,-1.0,-20.5,-31.5,2.0,-7.896638587750509
2025-26-Utah Valley,2025-26,Utah Valley,WAC,85,16.190926495742804,0.0,0.0,16.190926495742804,105,0,-1.0,-2.0,5.0,-2.0,10.0,16.190926495742804
2025-26-Creighton,2025-26,Creighton,Big East,83,24.45467220354298,0.0,0.0,24.45467220354298,75,0,5.0,3.0,-2.5,2.5,20.5,24.45467220354298
2025-26-Tennessee Tech,2025-26,Tennessee Tech,OVC,308,-7.526694831985338,0.0,0.0,-7.526694831985338,319,0,-1.0,0.0,-11.5,-39.5,1.0,-7.526694831985338
2025-26-Wichita St.,2025-26,Wichita St.,American,74,17.445845797296926,0.0,0.0,17.445845797296926,99,0,7.5,9.0,-3.5,1.5,22.0,17.445845797296926
2025-26-Illinois,2025-26,Illinois,Big Ten,8,56.49806909071148,0.0,0.0,56.49806909071148,7,7,27.5,15.0,7.0,2.5,47.5,56.49806909071148
2025-26-Georgia St.,2025-26,Georgia St.,Sun Belt,307,-9.643699576697479,0.0,0.0,-9.643699576697479,344,0,-1.0,0.0,-22.0,-37.5,3.0,-9.643699576697479
2025-26-Evansville,2025-26,Evansville,MVC,306,-1.5247700886327848,0.0,0.0,-1.5247700886327848,243,0,-1.5,-7.0,-16.0,-15.5,4.0,-1.5247700886327848
2025-26-Notre Dame,2025-26,Notre Dame,ACC,94,24.73724211803098,0.0,0.0,24.73724211803098,74,0,4.0,0.0,0.5,-1.0,16.0,24.73724211803098
2025-26-Morehead St.,2025-26,Morehead St.,OVC,264,3.518110400721511,0.0,0.0,3.518110400721511,188,0,-1.5,-1.0,-9.0,-12.0,1.0,3.518110400721511
2025-26-Pittsburgh,2025-26,Pittsburgh,ACC,104,21.611081472822875,0.0,0.0,21.611081472822875,84,0,4.0,3.0,-4.5,-1.5,18.5,21.611081472822875
2025-26-Robert Morris,2025-26,Robert Morris,Horizon,147,7.4054890134410165,0.0,0.0,7.4054890134410165,152,0,-0.5,3.0,0.5,-22.5,10.5,7.4054890134410165
2025-26-Belmont,2025-26,Belmont,MVC,63,17.12218115000447,0.0,0.0,17.12218115000447,101,0,4.5,13.0,2.5,0.5,26.5,17.12218115000447
2025-26-UCLA,2025-26,UCLA,Big Ten,31,40.523332170177284,0.0,0.0,40.523332170177284,29,29,18.5,12.0,6.0,3.5,38.5,40.523332170177284
2025-26-Canisius,2025-26,Canisius,MAAC,343,-11.008106347821787,0.0,0.0,-11.008106347821787,352,0,-0.5,-2.0,-17.5,-39.5,0.0,-11.008106347821787
2025-26-Columbia,2025-26,Columbia,Ivy League,185,5.750477053317059,0.0,0.0,5.750477053317059,169,0,-1.5,-1.0,-8.5,-7.0,4.0,5.750477053317059
2025-26-Dayton,2025-26,Dayton,Atlantic 10,69,22.537515055637698,0.0,0.0,22.537515055637698,81,0,6.5,16.0,2.0,0.0,30.0,22.537515055637698
2025-26-Virginia Tech,2025-26,Virginia Tech,ACC,55,33.20958569917007,0.0,0.0,33.20958569917007,45,45,4.0,15.0,4.0,3.5,27.0,33.20958569917007
2025-26-James Madison,2025-26,James Madison,Sun Belt,208,3.1677762176345183,0.0,0.0,3.1677762176345183,192,0,-1.0,2.0,-7.5,-22.5,7.5,3.1677762176345183
2025-26-Kansas,2025-26,Kansas,Big 12,21,48.88372923921453,0.0,0.0,48.88372923921453,22,22,36.0,20.0,4.0,1.5,57.5,48.88372923921453
2025-26-Missouri,2025-26,Missouri,SEC,58,31.21014382287221,0.0,0.0,31.21014382287221,51,51,19.0,7.0,3.0,4.0,33.0,31.21014382287221
2025-26-Princeton,2025-26,Princeton,Ivy League,249,-5.328520184400588,0.0,0.0,-5.328520184400588,294,0,-1.5,3.0,-25.5,-21.5,4.5,-5.328520184400588
2025-26-SIUE,2025-26,SIUE,OVC,259,-1.449669165689187,0.0,0.0,-1.449669165689187,241,0,-0.5,0.0,-3.0,-33.0,2.0,-1.449669165689187
2025-26-Western Ill.,2025-26,Western Ill.,OVC,364,-12.575772891326828,0.0,0.0,-12.575772891326828,358,0,-0.5,-1.0,-10.0,-47.0,0.0,-12.575772891326828
2025-26-Milwaukee,2025-26,Milwaukee,Horizon,253,0.3364136133191451,0.0,0.0,0.3364136133191451,223,0,-2.5,-1.0,-15.5,-23.5,2.0,0.3364136133191451
2025-26-Southern Ind.,2025-26,Southern Ind.,OVC,345,-14.592636806289143,0.0,0.0,-14.592636806289143,364,0,0.0,-1.0,-11.5,-47.0,1.0,-14.592636806289143
2025-26-Pepperdine,2025-26,Pepperdine,WCC,274,-0.8211219597913697,0.0,0.0,-0.8211219597913697,235,0,-3.0,-2.0,-23.0,-17.5,2.0,-0.8211219597913697
2025-26-San Diego St.,2025-26,San Diego St.,Mountain West,47,29.477193684771496,0.0,0.0,29.477193684771496,57,57,9.5,16.0,3.5,3.0,33.0,29.477193684771496
2025-26-St. Thomas (MN),2025-26,St. Thomas (MN),Summit League,103,9.901479365745544,0.0,0.0,9.901479365745544,133,0,-0.5,-2.0,1.0,-8.5,6.0,9.901479365745544
2025-26-Texas,2025-26,Texas,SEC,42,36.30713933632939,0.0,0.0,36.30713933632939,40,40,22.5,-1.0,0.5,3.5,29.5,36.30713933632939
2025-26-Jacksonville St.,2025-26,Jacksonville St.,CUSA,216,-7.059279179693618,0.0,0.0,-7.059279179693618,314,0,0.0,-2.0,-17.5,-20.5,5.0,-7.059279179693618
2025-26-Radford,2025-26,Radford,Big South,252,-1.9076297073481854,0.0,0.0,-1.9076297073481854,247,0,-1.0,-4.0,-12.5,-13.5,0.0,-1.9076297073481854
2025-26-Boston College,2025-26,Boston College,ACC,158,12.666329573947841,0.0,0.0,12.666329573947841,119,0,-4.0,-3.0,-2.5,-9.5,7.5,12.666329573947841
2025-26-Nebraska,2025-26,Nebraska,Big Ten,14,54.05077051056174,0.0,0.0,54.05077051056174,13,13,37.5,18.0,5.0,3.0,56.0,54.05077051056174
2025-26-Penn,2025-26,Penn,Ivy League,148,9.607370296226115,0.0,0.0,9.607370296226115,136,0,-1.0,-4.0,-1.5,-3.0,6.0,9.607370296226115
2025-26-Middle Tenn.,2025-26,Middle Tenn.,CUSA,163,3.7847069802658844,0.0,0.0,3.7847069802658844,183,0,-1.0,-4.0,-4.5,-13.0,8.0,3.7847069802658844
2025-26-Mississippi St.,2025-26,Mississippi St.,SEC,112,24.96976377139755,0.0,0.0,24.96976377139755,72,0,-1.5,7.0,-2.0,2.5,17.0,24.96976377139755
2025-26-Valparaiso,2025-26,Valparaiso,MVC,156,9.292415448368036,0.0,0.0,9.292415448368036,138,0,-2.0,0.0,-1.5,-3.5,11.0,9.292415448368036
2025-26-Marist,2025-26,Marist,MAAC,181,-1.8121707665579407,0.0,0.0,-1.8121707665579407,245,0,0.0,-1.0,-20.0,-3.0,0.0,-1.8121707665579407
2025-26-New Haven,2025-26,New Haven,NEC,325,-5.222072216843046,0.0,0.0,-5.222072216843046,290,0,-1.5,0.0,-10.0,-34.5,0.0,-5.222072216843046
2025-26-Gonzaga,2025-26,Gonzaga,WCC,6,53.49140433130106,0.0,0.0,53.49140433130106,14,14,30.5,12.0,8.240000000000009,4.0,49.0,53.49140433130106
2025-26-Arkansas,2025-26,Arkansas,SEC,17,52.42808878955625,0.0,0.0,52.42808878955625,15,15,27.5,24.0,4.0,3.0,52.0,52.42808878955625
2025-26-Oklahoma,2025-26,Oklahoma,SEC,48,32.745193556484516,0.0,0.0,32.745193556484516,48,48,13.0,13.0,2.0,3.5,33.0,32.745193556484516
2025-26-Iona,2025-26,Iona,MAAC,237,1.87233431027461,0.0,0.0,1.87233431027461,206,0,-0.5,-1.0,-7.0,-24.5,3.0,1.87233431027461
2025-26-Alcorn,2025-26,Alcorn,SWAC,349,-5.253642108858614,0.0,0.0,-5.253642108858614,292,0,-2.0,-3.0,-10.0,-43.5,0.0,-5.253642108858614
2025-26-FDU,2025-26,FDU,NEC,334,-9.121865593829611,0.0,0.0,-9.121865593829611,340,0,-1.0,-2.0,-10.0,-47.0,0.0,-9.121865593829611
2025-26-Grambling,2025-26,Grambling,SWAC,305,-7.954453762969109,0.0,0.0,-7.954453762969109,330,0,-1.0,-1.0,-6.5,-46.5,1.0,-7.954453762969109
2025-26-Loyola Chicago,2025-26,Loyola Chicago,Atlantic 10,278,1.1101701873687162,0.0,0.0,1.1101701873687162,214,0,2.0,-5.0,-22.0,-13.5,7.0,1.1101701873687162
2025-26-The Citadel,2025-26,The Citadel,SoCon,346,-14.028348219359984,0.0,0.0,-14.028348219359984,362,0,0.0,-2.0,-25.0,-36.0,0.0,-14.028348219359984
2025-26-SFA,2025-26,SFA,Southland,89,14.207736169375533,0.0,0.0,14.207736169375533,114,0,-0.5,5.0,0.0,5.5,10.0,14.207736169375533
2025-26-Sacramento St.,2025-26,Sacramento St.,Big Sky,269,-4.9288495680326605,0.0,0.0,-4.9288495680326605,287,0,-1.5,-3.0,-25.5,-5.5,2.0,-4.9288495680326605
2025-26-Towson,2025-26,Towson,CAA,159,6.699083000800069,0.0,0.0,6.699083000800069,157,0,-1.5,-3.0,-9.0,-6.5,6.0,6.699083000800069
2025-26-Saint Peter's,2025-26,Saint Peter's,MAAC,233,2.0228506705072604,0.0,0.0,2.0228506705072604,203,0,-1.0,-1.0,-4.5,-17.5,3.0,2.0228506705072604
2025-26-Ole Miss,2025-26,Ole Miss,SEC,82,28.672731701291674,0.0,0.0,28.672731701291674,60,60,15.5,4.0,-9.0,3.5,26.0,28.672731701291674
2025-26-Utah Tech,2025-26,Utah Tech,WAC,176,7.763188678810366,0.0,0.0,7.763188678810366,149,0,-1.5,-6.0,-2.5,-6.5,5.0,7.763188678810366
2025-26-Yale,2025-26,Yale,Ivy League,65,18.83153381480724,0.0,0.0,18.83153381480724,94,0,-0.5,3.0,4.5,0.5,14.5,18.83153381480724
2025-26-Ark.-Pine Bluff,2025-26,Ark.-Pine Bluff,SWAC,316,-4.822266249891221,0.0,0.0,-4.822266249891221,284,0,-3.0,2.0,-7.5,-31.0,2.5,-4.822266249891221
2025-26-UMBC,2025-26,UMBC,America East,196,6.511441751489848,0.0,0.0,6.511441751489848,161,0,-1.0,-2.0,-2.5,-1.0,0.0,6.511441751489848
2025-26-FIU,2025-26,FIU,CUSA,197,0.10160469013448648,0.0,0.0,0.10160469013448648,226,0,-1.0,-3.0,-11.0,-20.0,4.0,0.10160469013448648
